99986355286;03166225;4777.46;false
99986355286;50554825;4660.86;true
99806869113;49508896;3749.52;true
99773383412;07768272;4622.83;false
99696502579;46290191;5902.35;false
99456815396;57448887;5797.71;true
99456815396;06646687;4967.24;false
99435121627;48415029;5020.16;false
99435121627;10314902;1986.62;false
99423130009;23166379;1946.6;true
99423130009;70631623;4064.31;false
99050411369;23704389;6959.57;true
98999612751;07297898;2753.29;true
98999612751;85504188;5324.35;true
98860259724;23515184;1067.54;true
98745839323;34239838;2006.42;true
98745839323;58770059;5021.18;true
98592834527;90138066;6500.95;false
97349705581;48927896;1691.29;true
96444021949;06770033;3093.23;true
96115072528;24665008;5596.81;true
95899795726;68364879;1645.65;false
95809607462;77370136;5607.44;true
95611019782;55916881;2667.27;true
95611019782;92421730;1811.35;true
95474551690;28623357;5365.35;false
95293213678;15967184;3000.98;true
94818653966;83152967;1105.19;true
94620354744;94751019;4837.24;true
94204024259;77536217;5891.01;true
94204024259;74949853;5970.14;false
93244457326;84496870;231.5;true
92897954686;71870021;3111.58;true
92897954686;07819752;1002.69;true
92771745364;53363931;3892.91;false
92703376351;82626024;5990.11;false
92447853590;20366767;6365.81;false
92447853590;14997697;597.86;false
92333336281;38133421;5158.13;true
92187642132;94439957;3180.69;false
91986034367;82386923;1471.15;false
91765733557;03421765;3261.58;true
91575214915;89757208;5577.3;true
91391274661;33929773;1227.24;true
91190341698;09501355;2372.54;true
90802322452;58746667;5550.21;true
90774800345;79516680;5969.65;false
90478148847;83023241;2166.1;true
90393993843;08645359;3969.71;false
90393993843;13290160;2359.13;true
90313321338;45361178;5388.11;true
90133145971;38473663;499.34;false
89097007241;60161886;4397.45;false
89097007241;17051989;2986.82;false
89097007241;77634794;4328.97;false
88582673901;70176660;1635.67;true
88582673901;23232685;1123.21;true
88396735407;36520362;3585.86;true
88396735407;38448886;3561.29;true
88361607183;35004944;2783.12;true
88121613977;76543166;3847.33;false
87826635278;23014493;2568.38;true
87769173763;93058248;207.15;true
87573768284;60190611;3382.14;false
87573768284;74012457;243.47;false
87392083849;86413689;5240.9;true
87367766875;98426413;1876.71;false
87349124919;92658561;1544.41;false
87010051338;18941486;5836.91;true
86614552204;99467438;6776.08;true
86227477083;79962833;2880.01;false
86227477083;56556149;3127.09;true
86012434703;86089059;1249.73;true
86012434703;16443490;1039.75;true
85970751072;89093478;3498.69;false
85815674243;28910223;2643.95;false
85794081107;02765710;5088.39;true
85785476559;28165086;5367.61;false
85406547202;19996729;5706.28;true
85406547202;30765698;4065.38;true
85228198793;52236911;2034.63;true
85219455011;87150446;1434.96;true
85114895753;34860525;2596.48;false
85021784639;90535348;6551.17;false
84083119089;00570970;1940.61;true
84083119089;44940873;5780.69;false
83684876487;92201554;5474.85;true
83350905749;31148639;3253.05;false
83108217896;40402070;6731.78;false
82950922032;94888092;1945.43;true
82861790410;95097486;1055.87;true
82590718976;48915971;5657.9;false
81950179572;75375941;6875.03;true
81950179572;70414404;1889.15;false
81645982028;22553292;3362.92;true
81621889363;81801770;6334.64;true
80836206948;66365248;1478.29;true
80836206948;97089091;1655.7;false
80795652616;66277896;485.93;true
79495623031;24238714;4367.85;true
79451416549;69656060;5834.19;false
79193705693;35827363;295.07;true
79001004580;90849080;4505.48;true
78610498306;21671788;276.08;false
78610498306;22718275;4133.55;false
