00008088535;59170827;585.01;true
00008088535;78424666;2327.02;true
00008088535;80743678;4117.62;true
00015758571;09124476;206.32;true
00015758571;51503444;5591.23;false
00031436740;05426267;6784.61;true
00031436740;12631974;833.94;false
00062340425;52399207;1797.23;false
00062340425;52409869;5378.27;false
00062340425;55715018;862.65;false
00062340425;97635848;4003.48;false
00063758548;82795940;4365.88;false
00068200506;19798042;867.07;true
00068730878;65269981;3937.95;true
00080025523;69303657;1365.47;true
00115552195;32982100;413.31;false
00115552195;52331409;3788.1;true
00117138645;86656636;3255.55;false
00142120698;58095310;4754.67;true
00144594891;63897254;3989.89;true
00147328978;32257128;6359.21;true
00148946850;05916738;2311.88;false
00164235466;64831123;4721.2;true
00169967681;18030018;4346.54;true
00169967681;35303963;3780.77;true
00169967681;36809685;4558.55;true
00169967681;46130000;4433.0;true
00169967681;77013712;6960.44;false
00169967681;85589259;959.38;true
00181414479;43763961;389.81;false
00181414479;76444634;5043.46;true
00208144073;95885849;6630.23;true
00235660657;37655694;1439.08;false
00235660657;65538635;992.44;false
00248996473;92982992;3706.91;true
00250949397;40606651;4407.49;true
00252399807;58335989;5099.84;false
00257833071;15146149;5862.23;true
00257833071;16277629;872.2;true
00267923722;25541307;2330.98;false
00267923722;62821584;773.89;true
00267923722;64038022;6539.25;true
00283429511;73734340;1189.28;false
00283581041;21092972;3584.48;true
00287416679;00813085;1731.84;true
00325169044;39034784;200.77;false
00328810649;06771051;4800.26;false
00328810649;77971331;3361.68;false
00328810649;89495851;1172.84;false
00334650224;54626014;3644.59;false
00346239761;60816621;2956.11;true
00386663307;15408688;2724.06;true
00415964117;89371635;5066.08;false
00441228458;54756302;4810.78;true
00447966760;73884473;5933.26;false
00462504078;65947434;3508.59;true
00462687766;09800561;4116.81;false
00495866604;32838007;3174.81;false
00495866604;49167934;1266.02;true
00495866604;75341260;4000.39;true
00511019326;79608258;2219.02;true
00511019326;93775487;2477.09;false
00524943301;47284719;1721.93;false
00544081316;32083918;700.27;false
00548316830;52795389;2515.95;true
00548316830;79606840;2060.24;false
00558430449;73978035;6415.5;true
00562586908;40453279;5007.04;false
00562586908;64758163;4302.74;true
00562586908;76527091;2167.33;true
00565038679;24145802;6026.03;false
00568052710;13192525;670.06;true
00568052710;15669892;5770.33;true
00588240109;27557469;5099.27;false
00588240109;41621185;1208.39;false
00588240109;64030143;3944.0;true
00588240109;69116020;3577.41;false
00616724696;23274667;3585.48;true
00616724696;59554598;1000.6;true
00619341035;84964942;6371.07;true
00631698303;31412663;5484.16;true
00642174649;85017170;1513.86;false
00643627857;45909092;482.65;false
00665569761;89402553;2344.55;true
00673799070;14847703;3462.49;true
00673799070;91331081;6189.13;true
00674816283;01749587;762.84;true
00674816283;16089420;6846.86;true
00674816283;56115210;2260.42;true
00674816283;82063092;992.28;false
00692855761;49266681;4198.22;true
00695060816;79289486;4868.61;false
00695060816;97543572;6525.12;true
00700469230;67512917;5926.89;true
00705316864;08987835;4045.08;false
00728415759;63450569;5450.09;true
00728415759;80434735;4421.35;true
00729543778;46819304;3425.43;true
00735979875;33946464;1539.31;true
00735979875;89307635;1261.65;true
00743430090;21830081;2180.89;true
00743430090;22872495;2311.97;false
00743430090;29036610;6462.5;true
00743430090;36225957;252.94;false
00743430090;54436572;5732.42;true
00745207333;83075088;3665.53;false
00759963048;66170913;2571.31;true
00786875006;16965387;883.62;true
00786875006;19168861;5378.91;false
00792899679;90082070;4391.91;false
00794528006;11288258;4082.08;true
00794528006;17239891;5064.21;true
00794528006;57275775;6555.42;false
00794528006;72035955;6668.7;true
00805375114;41440641;6799.61;true
00813997151;09300940;4712.38;true
00836025681;22674540;6688.41;false
00847872020;54515229;6800.49;false
00878423420;88167778;4520.14;false
00882197711;82299064;2078.25;true
00886544485;45161181;3974.15;false
00890731186;33966174;4838.95;true
00895961083;50429825;1643.4;true
00895961083;87747968;499.73;true
00909105291;26919063;1621.77;true
00909105291;56836060;6474.43;true
00909105291;87048734;6281.79;true
00944737865;53724038;3729.56;true
00977910411;37703907;325.27;true
00998436660;01726114;3171.57;false
00998436660;14053300;780.08;true
00998436660;39049915;2974.43;false
00998436660;39982747;3930.89;false
01009484515;05489869;3141.58;true
01009484515;42780383;6725.8;false
01009484515;58325434;4129.02;true
01059444013;02044194;3365.05;true
01059444013;56572089;4137.83;false
01091289919;42741868;3794.97;true
01098778430;61831527;3339.34;false
01161193241;19928950;5016.56;true
01161193241;64869330;5386.33;true
01200545681;19167987;5695.16;true
01200545681;98842435;1668.24;true
01219769647;24069176;1337.65;true
01219769647;32719084;3179.12;true
01246896306;48094632;6392.7;false
01249137669;60476226;4995.52;true
01254678343;92192963;1038.23;true
01258258422;02357037;578.55;true
01258350862;83006684;2813.21;true
01289003368;28785950;770.62;false
01289003368;82303896;2266.68;true
01296652664;09503470;3158.07;true
01296652664;75797443;2191.59;true
01296652664;97637175;4083.71;true
01319484978;12071413;3057.32;false
01319484978;47753738;4767.75;true
01319484978;60048644;2855.79;false
01319484978;93539719;2618.27;false
01345440529;30694324;4476.75;true
01360671259;21963098;4499.39;false
01360671259;84201485;6813.23;false
01382787253;00889253;2070.52;true
01394327785;55345945;519.96;false
01400876071;25319846;2250.54;true
01446597418;74203629;2043.31;true
01456961385;06447007;2588.27;true
01483728107;17128799;5707.63;true
01499392377;70712175;6054.95;true
01499392377;84666317;1786.67;false
01514963210;25049327;3494.75;true
01514963210;44901213;1023.02;true
01520741576;55246089;6159.04;false
01542771377;51592105;3139.15;true
01542771377;61999008;2786.07;true
01551397745;61052078;5295.38;true
01553568142;22797656;4479.52;true
01588893037;57576190;6417.41;true
01594672077;63442778;2504.35;true
01594672077;82082253;5903.96;true
01614067017;85744293;5212.2;false
01614254058;21399053;4302.89;false
01628941994;86517535;5888.67;true
01632786067;65481622;2496.5;true
01643825344;52080233;284.31;false
01666642314;53664175;782.31;true
01684855607;16545066;5432.91;true
01684855607;49864843;4844.88;true
01684855607;66033366;2671.0;false
01684855607;79329482;1429.8;true
01684855607;93471379;5891.15;false
01710086589;48889566;2195.33;true
01733060110;02550439;1900.84;true
01733060110;27527025;6482.03;false
01733060110;56396314;3411.62;true
01733060110;74433978;1080.96;false
01733060110;80582894;3102.03;true
01733060110;90002711;2229.55;true
01736453116;51393668;6522.41;true
01760718754;09307036;6714.93;true
01760718754;73432511;6105.8;true
01767697504;23309206;821.93;false
01767697504;60767026;3486.84;true
01767740586;79427896;587.82;false
01767740586;91683043;4955.98;true
01773716484;25486460;3465.42;true
01773716484;58051685;3784.77;false
01777509821;73598516;2184.24;true
01785769482;32491928;4287.19;false
01787224859;72992730;4814.06;true
01787224859;73944089;3531.59;true
01787224859;90640680;1867.56;true
01815394382;22654523;5866.43;false
01815394382;69703305;2204.45;true
01824691741;29196734;1640.4;true
01849142033;07080541;784.46;false
01885086826;40108803;3847.27;true
01902060943;99634331;4357.85;false
01905473555;43667081;3727.07;true
01905473555;74857024;3780.79;false
01914404607;27404160;1898.59;true
01936301945;28960406;6452.02;false
01936301945;90157236;6031.79;true
01937815762;51116057;1524.89;false
01937815762;76010484;496.54;false
01975703319;66280488;4863.06;false
01983803461;32279148;2317.0;false
01983803461;72469085;3776.15;false
01995957059;42172802;5392.82;true
02023592923;66668714;5764.82;true
02023592923;93611939;2583.64;true
02027210557;35844429;5250.66;false
02045901099;55744141;2801.2;false
02058353922;12052321;1713.62;false
02094396542;38629171;938.56;false
02094396542;82700494;3586.93;true
02097543330;44004963;1508.19;true
02105965693;04264762;2507.37;true
02105965693;15817653;1974.06;true
02115561465;71140221;1194.54;true
02115561465;76843306;4630.43;false
02141319614;12787550;2622.59;false
02141319614;87143373;6181.77;false
02141386913;60712856;6533.12;true
02141386913;62217146;2626.95;true
02163101428;70977508;4159.12;true
02164413639;28099253;1355.88;false
02230163387;33512094;1925.66;true
02230163387;44082691;5634.4;true
02230260413;05759742;3078.34;true
02234229558;70066627;955.62;false
02245678713;16012915;3129.5;true
02258886207;07869060;6810.89;false
02258886207;29099697;1951.92;false
02273531194;25909949;1229.25;true
02282378585;84266891;4828.76;false
02307522909;58256252;5207.51;true
02325645941;91383477;6731.1;false
02377780524;30635546;4428.98;false
02390297228;90461159;1894.48;false
02390814539;75252415;2654.51;false
02408739563;27648107;1847.34;true
02415405474;04212019;2239.1;true
02415405474;18369570;5309.23;true
02426401555;31995524;3249.94;false
02457233472;66943903;3288.28;false
02464230264;88215117;6393.49;true
02486908774;62429479;1012.63;false
02520112607;41268216;2522.88;false
02520112607;84092224;676.93;false
02528043576;56587284;1884.73;false
02534049285;49075286;4955.57;true
02534290599;45271144;4559.66;true
02534290599;89955272;5689.22;true
02541088565;37117262;4099.86;true
02541088565;70687254;435.61;true
02541088565;80218749;227.26;true
02546555286;00248113;2898.13;true
02565087287;76444788;693.51;false
02565087287;82962679;4827.22;false
02565960915;46866473;1685.09;true
02573029990;10225587;5962.73;false
02579877238;10208453;1445.56;true
02579877238;80119759;2192.8;true
02596648149;39657551;400.52;true
02618695407;29268983;884.4;true
02621831843;78340456;746.57;true
02636502981;36339526;5550.43;true
02640799958;29326352;332.67;true
02644768987;87979356;6951.65;false
02645757184;35807776;5533.86;true
02645757184;69482138;6143.18;true
02661285714;30927473;386.14;false
02661285714;35678798;5754.37;true
02661285714;36362601;4882.0;true
02670267674;50856873;4120.54;true
02670267674;95575336;766.47;false
02684816263;95605261;1863.1;true
02698064940;04620280;3969.44;true
02698064940;39100378;4425.13;true
02698064940;61251372;5825.74;false
02698064940;96924466;4913.29;true
02708762955;17771069;1165.37;true
02728162972;66785179;1447.82;true
02728162972;66870116;5814.01;true
02734092382;62105990;3452.37;true
02784071052;40416270;6673.43;true
02787851145;47435704;3276.51;true
02788798643;14463964;6504.96;true
02802210453;61087046;2730.46;false
02803248985;98776491;4696.74;true
02844256517;02337180;1560.73;true
02844256517;08087650;2067.47;true
02846455816;69181387;3389.44;true
02846455816;88907610;2150.4;false
02859631130;01658090;2370.02;true
02865602101;78842945;6872.4;true
02883373697;27511496;464.25;false
02883373697;45152117;1080.4;false
02885447827;35251391;3805.03;false
02897241836;47062929;5973.22;true
02897241836;57752537;2041.97;true
02923171466;03267460;3229.76;true
02932767407;73814394;2677.4;false
02963758275;20669708;3176.74;false
02963758275;72483841;3503.77;false
02966053237;87053775;6354.39;true
02977451265;20682773;3866.25;false
02977451265;64141660;6158.68;true
02991297244;28588993;6865.5;false
03001949589;54303455;5012.57;false
03001949589;72571929;6478.5;true
03001949589;98829916;1770.31;true
03003735742;39173554;6237.44;false
03003735742;46235954;1343.19;true
03003735742;48362692;6342.83;true
03003735742;61883324;4569.44;true
03003735742;74777224;4122.7;false
03014828537;76142586;674.23;false
03033589996;70535699;6425.47;true
03046307303;39872687;4916.09;true
03047801525;44819526;3144.33;false
03060389044;12288609;1697.11;false
03065031973;30897920;2956.21;true
03065031973;95988650;6291.62;true
03067434544;07331901;2707.03;true
03075596339;08759232;713.86;true
03075596339;15718576;3293.27;false
03078094970;06818640;511.55;true
03078094970;79096508;5390.21;true
03080004078;58688104;1532.17;false
03089698269;03729422;3312.26;true
03089698269;39292718;4357.08;false
03089948385;16070023;6159.01;true
03089948385;80891406;947.97;false
03094424609;51047370;5610.63;false
03109957788;16355583;2173.25;true
03116671127;08983845;4304.49;true
03167250182;40422977;2183.99;true
03190361239;83965065;6640.88;true
03195632740;33115898;461.06;false
03195632740;36014043;1784.49;true
03195632740;60440004;4341.87;false
03230351713;74267884;936.12;true
03235258238;31295825;818.18;false
03259989199;36693600;4986.38;true
03288495718;40847055;915.97;false
03288495718;96035691;5284.54;true
03292125993;73428568;5879.73;true
03315139463;16146846;1642.66;true
03315139463;22007766;896.02;true
03315139463;34068256;5334.73;false
03349747087;11847580;5741.01;false
03353611881;55498836;2347.32;true
03359003127;87602108;418.65;true
03384876012;38993310;706.74;true
03384876012;88464728;810.02;false
03393111843;44080642;6551.82;true
03395594507;71691895;4163.55;false
03407364871;47531923;2969.88;false
03407385189;02824464;4578.09;true
03407939930;87610419;6431.82;false
03408019378;02835309;3318.37;true
03410970559;07928016;3697.84;true
03422231024;51030340;877.48;true
03422231024;72855258;5863.64;false
03422231024;99694942;5756.43;false
