99050411369;23704389;6959.57;true
64720361035;95702641;3846.7;false
00568052710;15669892;5770.33;true
66079355313;46608613;2987.18;true
60109368459;55213896;6047.95;false
71591553884;28312501;1498.71;false
99696502579;46290191;5902.35;false
00794528006;57275775;6555.42;false
87573768284;74012457;243.47;false
61808761954;88778444;3029.06;true
91986034367;82386923;1471.15;false
31092506411;06058590;4235.14;false
15658865712;28121492;4299.21;false
44221311292;83618931;6792.5;true
83684876487;92201554;5474.85;true
10463727874;94920961;6320.9;false
98860259724;23515184;1067.54;true
27961086446;43923291;3501.92;true
02784071052;40416270;6673.43;true
49273753945;37706951;1226.5;false
38733433587;30503023;5089.79;false
97349705581;48927896;1691.29;true
16372976136;30125528;3094.26;true
19884459004;30208504;5736.46;true
11599200238;12776681;6906.97;true
39221752813;82976269;6495.99;false
71907544498;05864317;5066.21;false
70903225292;99392490;5820.93;true
44699049005;24680537;2815.34;true
79001004580;90849080;4505.48;true
78224196039;47714906;3037.86;true
01684855607;66033366;2671.0;false
31671566863;13058510;4707.14;true
35260390439;31256304;3624.92;true
36386753272;73949559;1107.58;true
62193054906;23379440;5998.87;false
02023592923;66668714;5764.82;true
08483048961;63171169;1576.57;true
29188396801;46870437;3477.98;false
54109736069;78136908;3547.99;true
47451682714;65422211;3318.52;false
80836206948;66365248;1478.29;true
87349124919;92658561;1544.41;false
45217968830;34977182;2171.17;true
05867138882;18147012;3329.75;true
82861790410;95097486;1055.87;true
34388580012;10725276;6837.21;false
08743092589;93390728;4959.78;false
37934344944;70999070;2530.59;false
29987436934;56618735;1477.12;true
50876893872;27103559;2759.49;true
82950922032;94888092;1945.43;true
02698064940;61251372;5825.74;false
27122165334;64648935;2540.36;true
96115072528;24665008;5596.81;true
95899795726;68364879;1645.65;false
52459702939;17409357;4556.41;false
38429294760;28129123;6205.99;true
78436885423;91485700;1822.97;false
03610502133;01448121;788.01;true
57326154279;37868431;5227.91;true
01733060110;90002711;2229.55;true
04805621342;85379950;3085.12;false
14296193327;98601702;1522.64;true
60145648462;31642505;5519.33;false
76199668182;32157444;2735.75;true
42363951379;37662041;3224.37;true
19050936447;96121268;4920.87;true
52234833107;54543364;6021.85;true
85785476559;28165086;5367.61;false
10826014793;13797674;1272.37;false
